Tweet,Clean Tweet,Lower Tweet,Tokenize,Stemming,Stopwords,Filter By Length,Label,Kata,Hitung
"@galangfadel Hi Kak Galang, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Kak Galang maaf ya bikin kakak ga nyaman FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi kak galang maaf ya bikin kakak ga nyaman fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'kak', 'galang', 'maaf', 'ya', 'bikin', 'kakak', 'ga', 'nyaman', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,kak,galang,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,kak,galang,maaf,ya,bikin,kakak,ga,nyaman,fyi,tgl,feb,layan,alih,kakak,dm,akun,anterajacare,langsung,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","galang,maaf,bikin,kakak,nyaman,layan,alih,kakak,akun,anterajacare,langsung,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral,"['galang', 'maaf', 'bikin', 'kakak', 'nyaman', 'layan', 'alih', 'kakak', 'akun', 'anterajacare', 'langsung', 'tindaklanjuti', 'kendala', 'happy', 'fasting', 'baiknyaramadan', 'mdas']","{'galang': 1, 'maaf': 1, 'bikin': 1, 'kakak': 2, 'nyaman': 1, 'layan': 1, 'alih': 1, 'akun': 1, 'anterajacare': 1, 'langsung': 1, 'tindaklanjuti': 1, 'kendala': 1, 'happy': 1, 'fasting': 1, 'baiknyaramadan': 1, 'mdas': 1}"
@anteraja_id Yeuuuu,Yeuuuu,yeuuuu,['yeuuuu'],yeuuuu,yeuuuu,yeuuuu,netral,['yeuuuu'],{'yeuuuu': 1}
"@thoriqmh Hi Kak Thoriq, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Kak Thoriq maaf ya bikin kakak ga nyaman FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi kak thoriq maaf ya bikin kakak ga nyaman fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'kak', 'thoriq', 'maaf', 'ya', 'bikin', 'kakak', 'ga', 'nyaman', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,kak,thoriq,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,kak,thoriq,maaf,ya,bikin,kakak,ga,nyaman,fyi,tgl,feb,layan,alih,kakak,dm,akun,anterajacare,langsung,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","thoriq,maaf,bikin,kakak,nyaman,layan,alih,kakak,akun,anterajacare,langsung,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral,"['thoriq', 'maaf', 'bikin', 'kakak', 'nyaman', 'layan', 'alih', 'kakak', 'akun', 'anterajacare', 'langsung', 'tindaklanjuti', 'kendala', 'happy', 'fasting', 'baiknyaramadan', 'mdas']","{'thoriq': 1, 'maaf': 1, 'bikin': 1, 'kakak': 2, 'nyaman': 1, 'layan': 1, 'alih': 1, 'akun': 1, 'anterajacare': 1, 'langsung': 1, 'tindaklanjuti': 1, 'kendala': 1, 'happy': 1, 'fasting': 1, 'baiknyaramadan': 1, 'mdas': 1}"
mohon maap ini gmn ya maksudnya paket saya estimasi pengirimannya sebulan?? @anteraja_id https://t.co/UYkiz5un2i,mohon maap ini gmn ya maksudnya paket saya estimasi pengirimannya sebulan,mohon maap ini gmn ya maksudnya paket saya estimasi pengirimannya sebulan,"['mohon', 'maap', 'ini', 'gmn', 'ya', 'maksudnya', 'paket', 'saya', 'estimasi', 'pengirimannya', 'sebulan']","mohon,maap,ini,gmn,ya,maksud,paket,saya,estimasi,kirim,bulan","mohon,maap,gmn,ya,maksud,paket,estimasi,kirim","mohon,maap,maksud,paket,estimasi,kirim",negatif,"['mohon', 'maap', 'maksud', 'paket', 'estimasi', 'kirim']","{'mohon': 1, 'maap': 1, 'maksud': 1, 'paket': 1, 'estimasi': 1, 'kirim': 1}"
@Christyzer @anteraja_id @A_ChristyJKT48 takut banget loh,takut banget loh,takut banget loh,"['takut', 'banget', 'loh']","takut,banget,loh","takut,banget,loh","takut,banget",negatif,"['takut', 'banget']","{'takut': 1, 'banget': 1}"
"@F_OllaJKT48 @anteraja_id yaudah, takjil aku yg beliin ols https://t.co/PfSz5zmELz",yaudah takjil aku yg beliin ols,yaudah takjil aku yg beliin ols,"['yaudah', 'takjil', 'aku', 'yg', 'beliin', 'ols']","yaudah,takjil,aku,yg,beliin,ols","yaudah,takjil,yg,beliin,ols","yaudah,takjil,beliin",netral,"['yaudah', 'takjil', 'beliin']","{'yaudah': 1, 'takjil': 1, 'beliin': 1}"
@anteraja_id Cobaan ketika bulan puasa memang ada ada saja https://t.co/A4J8jgssDD,Cobaan ketika bulan puasa memang ada ada saja,cobaan ketika bulan puasa memang ada ada saja,"['cobaan', 'ketika', 'bulan', 'puasa', 'memang', 'ada', 'ada', 'saja']","coba,ketika,bulan,puasa,memang,ada,ada,saja","coba,puasa","coba,puasa",negatif,"['coba', 'puasa']","{'coba': 1, 'puasa': 1}"
"@Mio_vkh Hi Kak, maaf ya bikin kakak risau. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR",Hi Kak maaf ya bikin kakak risau FYI mulai tgl Feb utk layanan move ke ya MinAja tunggu chat kamu Semoga puasanya lancar dan selalu dapet BaiknyaRamadan ya Trims UR,hi kak maaf ya bikin kakak risau fyi mulai tgl feb utk layanan move ke ya minaja tunggu chat kamu semoga puasanya lancar dan selalu dapet baiknyaramadan ya trims ur,"['hi', 'kak', 'maaf', 'ya', 'bikin', 'kakak', 'risau', 'fyi', 'mulai', 'tgl', 'feb', 'utk', 'layanan', 'move', 'ke', 'ya', 'minaja', 'tunggu', 'chat', 'kamu', 'semoga', 'puasanya', 'lancar', 'dan', 'selalu', 'dapet', 'baiknyaramadan', 'ya', 'trims', 'ur']","hi,kak,maaf,ya,bikin,kakak,risau,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","hi,kak,maaf,ya,bikin,kakak,risau,fyi,tgl,feb,utk,layan,move,ya,maja,tunggu,chat,moga,puasa,lancar,dapet,baiknyaramadan,ya,trims,ur","maaf,bikin,kakak,risau,layan,move,maja,tunggu,chat,moga,puasa,lancar,dapet,baiknyaramadan,trims",netral,"['maaf', 'bikin', 'kakak', 'risau', 'layan', 'move', 'maja', 'tunggu', 'chat', 'moga', 'puasa', 'lancar', 'dapet', 'baiknyaramadan', 'trims']","{'maaf': 1, 'bikin': 1, 'kakak': 1, 'risau': 1, 'layan': 1, 'move': 1, 'maja': 1, 'tunggu': 1, 'chat': 1, 'moga': 1, 'puasa': 1, 'lancar': 1, 'dapet': 1, 'baiknyaramadan': 1, 'trims': 1}"
"@Lia_FF Hi Kak Filia, dg senang hati. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR",Hi Kak Filia dg senang hati FYI mulai tgl Feb utk layanan move ke ya MinAja tunggu chat kamu Semoga puasanya lancar dan selalu dapet BaiknyaRamadan ya Trims UR,hi kak filia dg senang hati fyi mulai tgl feb utk layanan move ke ya minaja tunggu chat kamu semoga puasanya lancar dan selalu dapet baiknyaramadan ya trims ur,"['hi', 'kak', 'filia', 'dg', 'senang', 'hati', 'fyi', 'mulai', 'tgl', 'feb', 'utk', 'layanan', 'move', 'ke', 'ya', 'minaja', 'tunggu', 'chat', 'kamu', 'semoga', 'puasanya', 'lancar', 'dan', 'selalu', 'dapet', 'baiknyaramadan', 'ya', 'trims', 'ur']","hi,kak,filia,dg,senang,hati,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","hi,kak,filia,dg,senang,hati,fyi,tgl,feb,utk,layan,move,ya,maja,tunggu,chat,moga,puasa,lancar,dapet,baiknyaramadan,ya,trims,ur","filia,senang,hati,layan,move,maja,tunggu,chat,moga,puasa,lancar,dapet,baiknyaramadan,trims",netral,"['filia', 'senang', 'hati', 'layan', 'move', 'maja', 'tunggu', 'chat', 'moga', 'puasa', 'lancar', 'dapet', 'baiknyaramadan', 'trims']","{'filia': 1, 'senang': 1, 'hati': 1, 'layan': 1, 'move': 1, 'maja': 1, 'tunggu': 1, 'chat': 1, 'moga': 1, 'puasa': 1, 'lancar': 1, 'dapet': 1, 'baiknyaramadan': 1, 'trims': 1}"
@anteraja_id Baca DM saya tolong,Baca DM saya tolong,baca dm saya tolong,"['baca', 'dm', 'saya', 'tolong']","baca,dm,saya,tolong","baca,dm,tolong","baca,tolong",netral,"['baca', 'tolong']","{'baca': 1, 'tolong': 1}"
@anteraja_id Dari hari Jum'at sampai hari ini tidak dipick up??? 5 hari ngapain aja??? 10006910724380,Dari hari Jumat sampai hari ini tidak dipick up hari ngapain aja,dari hari jumat sampai hari ini tidak dipick up hari ngapain aja,"['dari', 'hari', 'jumat', 'sampai', 'hari', 'ini', 'tidak', 'dipick', 'up', 'hari', 'ngapain', 'aja']","dari,hari,jumat,sampai,hari,ini,tidak,dipick,up,hari,ngapain,aja","jumat,dipick,up,ngapain,aja","jumat,dipick,ngapain",negatif,"['jumat', 'dipick', 'ngapain']","{'jumat': 1, 'dipick': 1, 'ngapain': 1}"
@anteraja_id yang bener bener aje lu min,yang bener bener aje lu min,yang bener bener aje lu min,"['yang', 'bener', 'bener', 'aje', 'lu', 'min']","yang,bener,bener,aje,lu,min","bener,bener,aje,lu,min","bener,bener",negatif,"['bener', 'bener']",{'bener': 2}
@anteraja_id ga ada oshiku min,ga ada oshiku min,ga ada oshiku min,"['ga', 'ada', 'oshiku', 'min']","ga,ada,oshiku,min","ga,oshiku,min",oshiku,negatif,['oshiku'],{'oshiku': 1}
"@anteraja_id Bukti kebohongan publik. 
Coba buktikan! Ada bukti kalo kurir udah sampe rumah saya?! 
Ada buktinya kalo saya tidak ada di rumah?! https://t.co/m61ILHPZBl",Bukti kebohongan publik Coba buktikan Ada bukti kalo kurir udah sampe rumah saya Ada buktinya kalo saya tidak ada di rumah,bukti kebohongan publik coba buktikan ada bukti kalo kurir udah sampe rumah saya ada buktinya kalo saya tidak ada di rumah,"['bukti', 'kebohongan', 'publik', 'coba', 'buktikan', 'ada', 'bukti', 'kalo', 'kurir', 'udah', 'sampe', 'rumah', 'saya', 'ada', 'buktinya', 'kalo', 'saya', 'tidak', 'ada', 'di', 'rumah']","bukti,bohong,publik,coba,bukti,ada,bukti,kalo,kurir,udah,sampe,rumah,saya,ada,bukti,kalo,saya,tidak,ada,di,rumah","bukti,bohong,publik,coba,bukti,bukti,kalo,kurir,udah,sampe,rumah,bukti,kalo,rumah","bukti,bohong,publik,coba,bukti,bukti,kalo,kurir,udah,sampe,rumah,bukti,kalo,rumah",negatif,"['bukti', 'bohong', 'publik', 'coba', 'bukti', 'bukti', 'kalo', 'kurir', 'udah', 'sampe', 'rumah', 'bukti', 'kalo', 'rumah']","{'bukti': 4, 'bohong': 1, 'publik': 1, 'coba': 1, 'kalo': 2, 'kurir': 1, 'udah': 1, 'sampe': 1, 'rumah': 2}"
@C_OnielJKT48 @anteraja_id CANTIK BANGET??!,CANTIK BANGET,cantik banget,"['cantik', 'banget']","cantik,banget","cantik,banget","cantik,banget",netral,"['cantik', 'banget']","{'cantik': 1, 'banget': 1}"
@anteraja_id Mplorrr,Mplorrr,mplorrr,['mplorrr'],mplorrr,mplorrr,mplorrr,netral,['mplorrr'],{'mplorrr': 1}
"@wo__onpil Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Hepizen maaf ya bikin kakak ga nyaman FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi hepizen maaf ya bikin kakak ga nyaman fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'hepizen', 'maaf', 'ya', 'bikin', 'kakak', 'ga', 'nyaman', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,hepizen,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,hepizen,maaf,ya,bikin,kakak,ga,nyaman,fyi,tgl,feb,layan,alih,kakak,dm,akun,anterajacare,langsung,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hepizen,maaf,bikin,kakak,nyaman,layan,alih,kakak,akun,anterajacare,langsung,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral,"['hepizen', 'maaf', 'bikin', 'kakak', 'nyaman', 'layan', 'alih', 'kakak', 'akun', 'anterajacare', 'langsung', 'tindaklanjuti', 'kendala', 'happy', 'fasting', 'baiknyaramadan', 'mdas']","{'hepizen': 1, 'maaf': 1, 'bikin': 1, 'kakak': 2, 'nyaman': 1, 'layan': 1, 'alih': 1, 'akun': 1, 'anterajacare': 1, 'langsung': 1, 'tindaklanjuti': 1, 'kendala': 1, 'happy': 1, 'fasting': 1, 'baiknyaramadan': 1, 'mdas': 1}"
@anteraja_id minn boleh dibantuuu?,minn boleh dibantuuu,minn boleh dibantuuu,"['minn', 'boleh', 'dibantuuu']","minn,boleh,dibantuuu","minn,dibantuuu","minn,dibantuuu",netral,"['minn', 'dibantuuu']","{'minn': 1, 'dibantuuu': 1}"
@Cheeshacake @anteraja_id payah emang kak,payah emang kak,payah emang kak,"['payah', 'emang', 'kak']","payah,emang,kak","payah,emang,kak","payah,emang",negatif,"['payah', 'emang']","{'payah': 1, 'emang': 1}"
@F_OllaJKT48 @anteraja_id Semangat jugaa yaaa,Semangat jugaa yaaa,semangat jugaa yaaa,"['semangat', 'jugaa', 'yaaa']","semangat,jugaa,yaaa","semangat,jugaa,yaaa","semangat,jugaa,yaaa",netral,"['semangat', 'jugaa', 'yaaa']","{'semangat': 1, 'jugaa': 1, 'yaaa': 1}"
"@F_OllaJKT48 @anteraja_id Aku reply twit ini sambil makan dessert sih, udah manis, jadi tambah manis karna baca twitmu. Okede trims ya semangatnya 👍",Aku reply twit ini sambil makan dessert sih udah manis jadi tambah manis karna baca twitmu Okede trims ya semangatnya,aku reply twit ini sambil makan dessert sih udah manis jadi tambah manis karna baca twitmu okede trims ya semangatnya,"['aku', 'reply', 'twit', 'ini', 'sambil', 'makan', 'dessert', 'sih', 'udah', 'manis', 'jadi', 'tambah', 'manis', 'karna', 'baca', 'twitmu', 'okede', 'trims', 'ya', 'semangatnya']","aku,reply,twit,ini,sambil,makan,dessert,sih,udah,manis,jadi,tambah,manis,karna,baca,twitmu,okede,trims,ya,semangat","reply,twit,makan,dessert,sih,udah,manis,manis,karna,baca,twitmu,okede,trims,ya,semangat","reply,twit,makan,dessert,udah,manis,manis,karna,baca,twitmu,okede,trims,semangat",positif,"['reply', 'twit', 'makan', 'dessert', 'udah', 'manis', 'manis', 'karna', 'baca', 'twitmu', 'okede', 'trims', 'semangat']","{'reply': 1, 'twit': 1, 'makan': 1, 'dessert': 1, 'udah': 1, 'manis': 2, 'karna': 1, 'baca': 1, 'twitmu': 1, 'okede': 1, 'trims': 1, 'semangat': 1}"
"@sanctuauri Hi Hepizen, maaf ya bikin kakak kecewa. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Hepizen maaf ya bikin kakak kecewa FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi hepizen maaf ya bikin kakak kecewa fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'hepizen', 'maaf', 'ya', 'bikin', 'kakak', 'kecewa', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,hepizen,maaf,ya,bikin,kakak,kecewa,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,hepizen,maaf,ya,bikin,kakak,kecewa,fyi,tgl,feb,layan,alih,kakak,dm,akun,anterajacare,langsung,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hepizen,maaf,bikin,kakak,kecewa,layan,alih,kakak,akun,anterajacare,langsung,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral,"['hepizen', 'maaf', 'bikin', 'kakak', 'kecewa', 'layan', 'alih', 'kakak', 'akun', 'anterajacare', 'langsung', 'tindaklanjuti', 'kendala', 'happy', 'fasting', 'baiknyaramadan', 'mdas']","{'hepizen': 1, 'maaf': 1, 'bikin': 1, 'kakak': 2, 'kecewa': 1, 'layan': 1, 'alih': 1, 'akun': 1, 'anterajacare': 1, 'langsung': 1, 'tindaklanjuti': 1, 'kendala': 1, 'happy': 1, 'fasting': 1, 'baiknyaramadan': 1, 'mdas': 1}"
Pelayanannya sangat burukkkkkkk gak lagi lagi deh pake @anteraja_id. Sekali ini doang.👎,Pelayanannya sangat burukkkkkkk gak lagi lagi deh pake Sekali ini doang,pelayanannya sangat burukkkkkkk gak lagi lagi deh pake sekali ini doang,"['pelayanannya', 'sangat', 'burukkkkkkk', 'gak', 'lagi', 'lagi', 'deh', 'pake', 'sekali', 'ini', 'doang']","layan,sangat,burukkkkkkk,gak,lagi,lagi,deh,pake,sekali,ini,doang","layan,burukkkkkkk,gak,deh,pake,doang","layan,burukkkkkkk,pake,doang",negatif,"['layan', 'burukkkkkkk', 'pake', 'doang']","{'layan': 1, 'burukkkkkkk': 1, 'pake': 1, 'doang': 1}"
"@anteraja_id Kirain Chika, pas dibalik hpnya ternyata christy😁",Kirain Chika pas dibalik hpnya ternyata christy,kirain chika pas dibalik hpnya ternyata christy,"['kirain', 'chika', 'pas', 'dibalik', 'hpnya', 'ternyata', 'christy']","kirain,chika,pas,balik,hpnya,nyata,christy","kirain,chika,pas,hpnya,nyata,christy","kirain,chika,hpnya,nyata,christy",netral,"['kirain', 'chika', 'hpnya', 'nyata', 'christy']","{'kirain': 1, 'chika': 1, 'hpnya': 1, 'nyata': 1, 'christy': 1}"
Min @anteraja_id share foto @S_FloraJKT48 dong..,Min share foto dong,min share foto dong,"['min', 'share', 'foto', 'dong']","min,share,foto,dong","min,share,foto","share,foto",netral,"['share', 'foto']","{'share': 1, 'foto': 1}"
@anteraja_id @AnterajaCare Sameday dari tgl 26. 😪😪 https://t.co/htMmUiGQp6,Sameday dari tgl,sameday dari tgl,"['sameday', 'dari', 'tgl']","sameday,dari,tgl","sameday,tgl",sameday,negatif,['sameday'],{'sameday': 1}
@anteraja_id Minta foto gita yang pakai jaket juga dong mimin quet @anteraja_id,Minta foto gita yang pakai jaket juga dong mimin quet,minta foto gita yang pakai jaket juga dong mimin quet,"['minta', 'foto', 'gita', 'yang', 'pakai', 'jaket', 'juga', 'dong', 'mimin', 'quet']","minta,foto,gita,yang,pakai,jaket,juga,dong,mimin,quet","foto,gita,pakai,jaket,mimin,quet","foto,gita,pakai,jaket,mimin,quet",netral,"['foto', 'gita', 'pakai', 'jaket', 'mimin', 'quet']","{'foto': 1, 'gita': 1, 'pakai': 1, 'jaket': 1, 'mimin': 1, 'quet': 1}"
@anteraja_id Mimin ngajak gelud nih... https://t.co/mOjX2UkxCG,Mimin ngajak gelud nih,mimin ngajak gelud nih,"['mimin', 'ngajak', 'gelud', 'nih']","mimin,ngajak,gelud,nih","mimin,ngajak,gelud,nih","mimin,ngajak,gelud",negatif,"['mimin', 'ngajak', 'gelud']","{'mimin': 1, 'ngajak': 1, 'gelud': 1}"
"@moviemenfes Yang reviewer film, coba review DRAKOR (Drama Komplek Rempong) Anteraja dong 😙

https://t.co/6Fyh0R2yJj",Yang reviewer film coba review DRAKOR Drama Komplek Rempong Anteraja dong,yang reviewer film coba review drakor drama komplek rempong anteraja dong,"['yang', 'reviewer', 'film', 'coba', 'review', 'drakor', 'drama', 'komplek', 'rempong', 'anteraja', 'dong']","yang,reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja,dong","reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja","reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja",netral,"['reviewer', 'film', 'coba', 'review', 'drakor', 'drama', 'komplek', 'rempong', 'anteraja']","{'reviewer': 1, 'film': 1, 'coba': 1, 'review': 1, 'drakor': 1, 'drama': 1, 'komplek': 1, 'rempong': 1, 'anteraja': 1}"
@F_OllaJKT48 @anteraja_id Makan minum aja la,Makan minum aja la,makan minum aja la,"['makan', 'minum', 'aja', 'la']","makan,minum,aja,la","makan,minum,aja,la","makan,minum",netral,"['makan', 'minum']","{'makan': 1, 'minum': 1}"
"@anteraja_id bisa ga jalur cepet tusut sama sih songong kitty itu min, pen tak totokk pas tusutt",bisa ga jalur cepet tusut sama sih songong kitty itu min pen tak totokk pas tusutt,bisa ga jalur cepet tusut sama sih songong kitty itu min pen tak totokk pas tusutt,"['bisa', 'ga', 'jalur', 'cepet', 'tusut', 'sama', 'sih', 'songong', 'kitty', 'itu', 'min', 'pen', 'tak', 'totokk', 'pas', 'tusutt']","bisa,ga,jalur,cepet,tusut,sama,sih,songong,kitty,itu,min,pen,tak,totokk,pas,tusutt","ga,jalur,cepet,tusut,sih,songong,kitty,min,pen,totokk,pas,tusutt","jalur,cepet,tusut,songong,kitty,totokk,tusutt",netral,"['jalur', 'cepet', 'tusut', 'songong', 'kitty', 'totokk', 'tusutt']","{'jalur': 1, 'cepet': 1, 'tusut': 1, 'songong': 1, 'kitty': 1, 'totokk': 1, 'tusutt': 1}"
@F_OllaJKT48 @anteraja_id keren oll,keren oll,keren oll,"['keren', 'oll']","keren,oll","keren,oll",keren,positif,['keren'],{'keren': 1}
@F_OllaJKT48 @anteraja_id Bukber yok kwkw,Bukber yok kwkw,bukber yok kwkw,"['bukber', 'yok', 'kwkw']","bukber,yok,kwkw","bukber,yok,kwkw","bukber,kwkw",netral,"['bukber', 'kwkw']","{'bukber': 1, 'kwkw': 1}"
@anteraja_id Min dosa min Menyusahkan orang yg berpuasa sampai harus jungkir  balik,Min dosa min Menyusahkan orang yg berpuasa sampai harus jungkir balik,min dosa min menyusahkan orang yg berpuasa sampai harus jungkir balik,"['min', 'dosa', 'min', 'menyusahkan', 'orang', 'yg', 'berpuasa', 'sampai', 'harus', 'jungkir', 'balik']","min,dosa,min,susah,orang,yg,puasa,sampai,harus,jungkir,balik","min,dosa,min,susah,orang,yg,puasa,jungkir","dosa,susah,orang,puasa,jungkir",negatif,"['dosa', 'susah', 'orang', 'puasa', 'jungkir']","{'dosa': 1, 'susah': 1, 'orang': 1, 'puasa': 1, 'jungkir': 1}"
@Christyzer @anteraja_id @A_ChristyJKT48 Ngab toya cakep banget masya allah💙 https://t.co/09T6vsd5r6,Ngab toya cakep banget masya allah,ngab toya cakep banget masya allah,"['ngab', 'toya', 'cakep', 'banget', 'masya', 'allah']","ngab,toya,cakep,banget,masya,allah","ngab,toya,cakep,banget,masya,allah","ngab,toya,cakep,banget,masya,allah",positif,"['ngab', 'toya', 'cakep', 'banget', 'masya', 'allah']","{'ngab': 1, 'toya': 1, 'cakep': 1, 'banget': 1, 'masya': 1, 'allah': 1}"
